Protein,Trend,State_0,State_1,State_2,State_3,State_4
TNFRSF1A,Fluctuating,0.0,0.5033012005115384,0.657493014961611,0.944868605802291,1.0
TNFRSF19,Gradually Increasing,0.0,0.4060141348219556,0.5563705938756809,0.6603262324986873,1.0
TNFRSF19,Fluctuating,0.0,0.4060141348219556,0.5563705938756809,0.6603262324986873,1.0
TNFRSF14,Gradually Increasing,0.0,0.4704394020348033,0.6179451557800825,1.0,0.9957343103109527
TNFRSF14,"0-2 Increasing, 3-4 Decreasing",0.0,0.4704394020348033,0.6179451557800825,1.0,0.9957343103109527
TNFRSF13C,Gradually Increasing,0.0,0.46509546981129035,0.6446397988183012,0.7785666812900923,1.0
TNFRSF13C,Fluctuating,0.0,0.46509546981129035,0.6446397988183012,0.7785666812900923,1.0
TNFRSF12A,Gradually Increasing,0.0,0.43914107162381305,0.6318669349085505,0.9846271816442682,1.0
TNFRSF12A,"0-2 Increasing, 3-4 Decreasing",0.0,0.43914107162381305,0.6318669349085505,0.9846271816442682,1.0
TNFRSF11B,Gradually Increasing,0.0,0.29282087062242007,0.5101117225532095,0.8515271561560587,1.0
TNFRSF11B,Fluctuating,0.0,0.29282087062242007,0.5101117225532095,0.8515271561560587,1.0
TNFRSF11A,Gradually Increasing,0.0,0.41591607499818417,0.5782662834430291,0.9321500675294571,1.0
TNFRSF11A,Fluctuating,0.0,0.41591607499818417,0.5782662834430291,0.9321500675294571,1.0
TNFRSF10C,Gradually Increasing,0.0,0.3603567443140336,0.5382812289843584,0.6447742102289187,1.0
TNFRSF10C,Fluctuating,0.0,0.3603567443140336,0.5382812289843584,0.6447742102289187,1.0
TNFRSF10B,Gradually Increasing,0.0,0.40256040593678377,0.6179461979043792,0.9211343631639216,1.0
TNFRSF10B,Fluctuating,0.0,0.40256040593678377,0.6179461979043792,0.9211343631639216,1.0
TNFRSF10A,Gradually Increasing,0.0,0.4124063718669647,0.6080162984873555,0.9063104612614635,1.0
TNFRSF10A,Fluctuating,0.0,0.4124063718669647,0.6080162984873555,0.9063104612614635,1.0
TNFAIP8,Fluctuating,0.3234524169762795,1.0,0.9342253312810163,0.0,0.5189552083723415
THBS4,Fluctuating,0.0,0.7314900439884284,0.940085466726483,0.8237158918523902,1.0
THBS2,"0-2 Increasing, 3-4 Decreasing",0.0,0.11329375015952128,0.4394193847961092,1.0,0.9659212129945669
THBD,Gradually Increasing,0.0,0.5553190540366809,0.6608979632730813,0.9056917388582115,1.0
THBD,Fluctuating,0.0,0.5553190540366809,0.6608979632730813,0.9056917388582115,1.0
TGM2,Fluctuating,0.04985791753884382,0.0,0.6375718998578727,1.0,0.7630456865403731
TGFBR3,Fluctuating,0.651594353923236,1.0,0.9278355401221355,0.0,0.6888932283307792
TGFBR2,Gradually Increasing,0.0,0.5813222696772194,0.6975164011180233,0.8873849926376526,1.0
TGFBR2,Fluctuating,0.0,0.5813222696772194,0.6975164011180233,0.8873849926376526,1.0
THPO,Fluctuating,0.21727922929583085,0.9211773786311263,1.0,0.0,0.028828470610644225
TGFBI,Fluctuating,0.0,0.5318403919743829,1.0,0.6528413518445283,0.9095094192720878
TGFB1,"0-2 Increasing, 3-4 Decreasing",0.0,0.5308191117869248,0.7729938421903418,1.0,0.8466633465154179
TGFA,Gradually Increasing,0.0,0.4271706612751027,0.6348903203415625,0.8113060553208438,1.0
TGFA,Fluctuating,0.0,0.4271706612751027,0.6348903203415625,0.8113060553208438,1.0
TFRC,Gradually Increasing,0.0,0.2966529981883112,0.3927274702171752,0.4793290799760124,1.0
TFRC,Fluctuating,0.0,0.2966529981883112,0.3927274702171752,0.4793290799760124,1.0
TFPI2,"0-2 Increasing, 3-4 Decreasing",0.0,0.5925558794172037,0.8244461763080463,1.0,0.9312460501444164
TFPI,Fluctuating,0.0,0.760287323096171,1.0,0.5659870390736977,0.6188704599738044
THOP1,Fluctuating,0.0,0.6689633464007859,1.0,0.9376268127806101,0.7284830581437112
TJAP1,"0-2 Increasing, 3-4 Decreasing",0.0,0.7548148775413716,0.982189946328461,1.0,0.26444454784811006
TINAGL1,Gradually Increasing,0.0,0.4300390727685684,0.5261789642061083,0.6799751734085463,1.0
TINAGL1,Fluctuating,0.0,0.4300390727685684,0.5261789642061083,0.6799751734085463,1.0
TIMP4,Fluctuating,0.0,0.9348492348481487,1.0,0.42334663914470455,0.9197067024460032
TIMP3,"0-2 Increasing, 3-4 Decreasing",0.0,0.6333082823646259,0.8999134720989245,1.0,0.6969289374864275
TIMP1,Gradually Increasing,0.0,0.41408871295789157,0.6228367720318617,0.9523315583590564,1.0
TIMP1,Fluctuating,0.0,0.41408871295789157,0.6228367720318617,0.9523315583590564,1.0
TIMD4,Fluctuating,0.0,0.769928616269643,1.0,0.5771396610557049,0.7120669086427949
TIGAR,"0-2 Increasing, 3-4 Decreasing",0.0,0.6835312559172746,0.9204035186879873,1.0,0.8608996125749294
TIE1,"0-2 Increasing, 3-4 Decreasing",0.0,0.3975117157053406,0.6322293374142679,1.0,0.9858188000962137
TIA1,Fluctuating,0.0,0.8619794519158436,1.0,0.7639407493064192,0.5521562263998463
THY1,Gradually Increasing,0.0,0.6615136744295705,0.8386561344554527,0.8365323192288915,1.0
THY1,Fluctuating,0.0,0.6615136744295705,0.8386561344554527,0.8365323192288915,1.0
TFF3,Gradually Increasing,0.0,0.1481355442637175,0.3050390144352195,0.9096966968944178,1.0
TFF3,Fluctuating,0.0,0.1481355442637175,0.3050390144352195,0.9096966968944178,1.0
TRIM21,Fluctuating,0.0,0.7573701169735124,1.0,0.819403977268114,0.40789201058827546
TRIM5,"0-2 Increasing, 3-4 Decreasing",0.0,0.7689114608386876,0.9627530831604963,1.0,0.36586919138867924
TSHB,Fluctuating,0.3449179296917509,0.87858192963712,1.0,0.44350446442041147,0.0
TRIAP1,Gradually Increasing,0.0,0.7005424056225926,0.9127918768018187,0.990933900310116,1.0
TRIAP1,"0-2 Increasing, 3-4 Decreasing",0.0,0.7005424056225926,0.9127918768018187,0.990933900310116,1.0
TREML2,Fluctuating,0.0,1.0,0.7968288472259799,0.3780955985672348,0.1875862203295273
TREM2,"0-2 Increasing, 3-4 Decreasing",0.0,0.5734458319844719,0.8550362619525383,1.0,0.9613328910808134
TXNDC5,Gradually Increasing,0.0,0.5695180720267851,0.7536524824978147,0.963086988555369,1.0
TXNDC5,Fluctuating,0.0,0.5695180720267851,0.7536524824978147,0.963086988555369,1.0
TXNDC15,Gradually Increasing,0.0,0.6393810230904909,0.7265743454208862,0.7897168796116601,1.0
TXNDC15,Fluctuating,0.0,0.6393810230904909,0.7265743454208862,0.7897168796116601,1.0
TXLNA,"0-2 Increasing, 3-4 Decreasing",0.0,0.6770398929773125,0.8412341696951363,1.0,0.6940782754351765
TSLP,Fluctuating,0.5500939363985532,0.0,0.02114405849305212,0.9974532359237495,1.0
TST,Fluctuating,0.5005352007455224,1.0,0.7894451037263788,0.7717802835875156,0.0
TSPAN1,"0-2 Increasing, 3-4 Decreasing",0.0,0.29916530577146117,0.4456276335508081,1.0,0.9281617624867806
TRAF2,Fluctuating,0.20474768117988254,0.7226169853950497,1.0,0.8980476842067774,0.0
TNXB,Fluctuating,1.0,0.7249952683497323,0.9521960183954514,0.0,0.6446765248028771
TNR,Fluctuating,0.5301602613327325,0.110569016947144,0.0,0.5089689714914628,1.0
TNNI3,"0-2 Increasing, 3-4 Decreasing",0.0,0.41212582734667613,0.8592636950910953,1.0,0.7496679162567453
TNFSF14,"0-2 Increasing, 3-4 Decreasing",0.0,0.6616186763300697,0.8743871323543969,1.0,0.698184704451134
TNFSF13B,Gradually Increasing,0.0,0.4986897382204698,0.8374126848112792,0.8615727895314289,1.0
TNFSF13B,Fluctuating,0.0,0.4986897382204698,0.8374126848112792,0.8615727895314289,1.0
TNFSF13,"0-2 Increasing, 3-4 Decreasing",0.0,0.31642699355217385,0.5236938928408346,1.0,0.9601581287399402
TNFSF12,Gradually Decreasing,1.0,0.9582650730311981,0.675953652821976,0.03185406668533426,0.0
TNFSF11,Fluctuating,0.865577066645727,1.0,0.8659320846954128,0.11427277163145501,0.0
TNFSF10,Fluctuating,0.291669763635042,0.9888318689894467,1.0,0.0,0.1592954121611396
TNFRSF9,Gradually Increasing,0.0,0.5302055692461716,0.6681682598280797,0.9624373503528632,1.0
TNFRSF9,Fluctuating,0.0,0.5302055692461716,0.6681682598280797,0.9624373503528632,1.0
TPT1,Fluctuating,1.0,0.684615796234179,0.7663965688307486,0.0,0.012196422155845262
TPMT,Gradually Decreasing,1.0,0.9312549969355959,0.9186281577480611,0.39575111904476273,0.0
TPSAB1,"0-2 Increasing, 3-4 Decreasing",0.0,0.5141355132675842,0.6159801956829034,1.0,0.937911242135465
TPPP3,Fluctuating,0.0,0.9260684515082663,1.0,0.28720221255294787,0.128292225440323
TPP1,"0-2 Increasing, 3-4 Decreasing",0.0,0.3828153191828597,0.5841983302285965,1.0,0.9562227330430673
TP53,Fluctuating,0.0,0.7234486550898531,1.0,0.9440767272926379,0.8535447915141822
TP53INP1,"0-2 Decreasing, 3-4 Increasing",1.0,0.7743704234749045,0.5697936425381368,0.0,0.6954587552719785
TNFRSF8,Gradually Increasing,0.0,0.3852469702755497,0.4593596114279551,0.7919098425898721,1.0
TNFRSF8,Fluctuating,0.0,0.3852469702755497,0.4593596114279551,0.7919098425898721,1.0
COL1A1,Fluctuating,1.0,0.7694164298772433,0.8448291108576659,0.19083634727595772,0.0
CNTN3,"0-2 Increasing, 3-4 Decreasing",0.0,0.569705382230606,0.6719730937414248,1.0,0.7429692696044473
CNTN4,Fluctuating,0.16476231691084856,0.0,0.17618544702439146,0.7124279276268339,1.0
CNTN5,Fluctuating,1.0,0.5356564186847136,0.5566184952011932,0.0,0.2733615270247429
CNTNAP2,Fluctuating,0.2937423444037742,0.0,0.06648100897798531,0.827614381237434,1.0
COL18A1,Gradually Increasing,0.0,0.5519918496175367,0.7441569498916815,0.9591065962261736,1.0
COL18A1,Fluctuating,0.0,0.5519918496175367,0.7441569498916815,0.9591065962261736,1.0
CNTN1,Fluctuating,0.4368023604549245,0.0,0.002191589036823349,0.2937341513908446,1.0
COL4A1,Fluctuating,0.8697250442019107,0.0,0.014310438868411764,0.8855698513455325,1.0
COL6A3,Gradually Increasing,0.0,0.5823037228442238,0.7876778610406363,0.9042449425056771,1.0
COL6A3,Fluctuating,0.0,0.5823037228442238,0.7876778610406363,0.9042449425056771,1.0
CNTN2,Gradually Increasing,0.0,0.02211380254649522,0.16003213373730305,0.6052574285765224,1.0
CNTN2,Fluctuating,0.0,0.02211380254649522,0.16003213373730305,0.6052574285765224,1.0
CLUL1,"0-2 Decreasing, 3-4 Increasing",1.0,0.5096021101223236,0.37984005352439215,0.0,0.21632199918293205
CLPP,Gradually Increasing,0.0,0.4894349780911549,0.6559697391916237,0.9618263427391599,1.0
CLPP,Fluctuating,0.0,0.4894349780911549,0.6559697391916237,0.9618263427391599,1.0
CLPS,Fluctuating,1.0,0.4768620676902145,0.6320050119337365,0.003642217283354958,0.0
CLSPN,Fluctuating,0.563991391745851,0.46691195083917164,1.0,0.8429838249231494,0.0
CLSTN1,Fluctuating,0.47546566019880304,0.7269908390829343,1.0,0.7400388266767787,0.0
CLSTN2,Fluctuating,0.04048132504958004,0.0,0.23516221861695005,0.966099125108809,1.0
CLTA,"0-2 Increasing, 3-4 Decreasing",0.0,0.7267781314104601,1.0,0.9910024804128575,0.6197096059748065
CNDP1,Fluctuating,0.0,1.0,0.9273714663164956,0.5946738848217594,0.24696915868623315
CNPY2,Fluctuating,0.9914444988272308,1.0,0.5005906451403046,0.7730631096454659,0.0
CNPY4,"0-2 Increasing, 3-4 Decreasing",0.0,0.8229213743485674,0.9655280570798969,1.0,0.9639384804224241
CNST,"0-2 Increasing, 3-4 Decreasing",0.0,0.7639709992828531,0.946840918160787,1.0,0.7885382677626303
COL9A1,Fluctuating,0.5051049132635033,0.897939885100797,1.0,0.2638238291368729,0.0
CR2,Gradually Increasing,0.0,0.14224577673220754,0.2433639390522541,0.9260283404516233,1.0
CR2,Fluctuating,0.0,0.14224577673220754,0.2433639390522541,0.9260283404516233,1.0
CPPED1,Gradually Increasing,0.0,0.40821849927003717,0.7765609348095553,0.8703857992951071,1.0
CPPED1,Fluctuating,0.0,0.40821849927003717,0.7765609348095553,0.8703857992951071,1.0
CPVL,Gradually Increasing,0.0,0.32277843292774544,0.4241019203519423,0.8588877848936154,1.0
CPVL,Fluctuating,0.0,0.32277843292774544,0.4241019203519423,0.8588877848936154,1.0
CPXM1,"0-2 Increasing, 3-4 Decreasing",0.0,0.4527818490719921,0.7425804477768042,1.0,0.9575815817116409
CRACR2A,"0-2 Increasing, 3-4 Decreasing",0.0,0.46267371777077,0.8103733487870718,1.0,0.5045888838882693
CRADD,Fluctuating,0.0,0.8056557413505673,1.0,0.6457545599331015,0.09110422242610008
CREG1,Fluctuating,0.0,0.8366960760276464,1.0,0.5873101803506382,0.3773530316345621
CRELD2,Gradually Increasing,0.0,0.6160150075442273,0.9118996129261779,0.9369255262644207,1.0
CRELD2,Fluctuating,0.0,0.6160150075442273,0.9118996129261779,0.9369255262644207,1.0
CRH,Gradually Decreasing,1.0,0.5971317698881131,0.41561640755650653,0.12262431077323709,0.0
CPM,"0-2 Increasing, 3-4 Decreasing",0.0,0.599606562692688,0.7296887737380713,1.0,0.8992304155520793
CORO1A,Fluctuating,0.0,0.5729826482905072,1.0,0.971687598913318,0.33239989111969137
COLEC12,Gradually Increasing,0.0,0.630248270854665,0.8181697040193743,0.9032183192801707,1.0
COLEC12,Fluctuating,0.0,0.630248270854665,0.8181697040193743,0.9032183192801707,1.0
COMP,Fluctuating,0.0,0.8542313182805216,1.0,0.5983761054493095,0.6903555798008488
COMT,"0-2 Increasing, 3-4 Decreasing",0.0,0.7087233266829461,1.0,0.9979444409400904,0.8566775548104698
COPE,Fluctuating,0.5759917384246803,0.5194671499187432,0.5417210049911013,1.0,0.0
CPE,"0-2 Decreasing, 3-4 Increasing",1.0,0.3971910178931767,0.3558758158937707,0.0,0.1938306348440067
COX5B,Gradually Increasing,0.0,0.5299234508647175,0.7002526544189004,0.9728287708069091,1.0
COX5B,Fluctuating,0.0,0.5299234508647175,0.7002526544189004,0.9728287708069091,1.0
CPA1,Fluctuating,0.501212033069757,0.8344928912485874,1.0,0.7036538875188116,0.0
CPA2,Fluctuating,0.05367641215167915,0.0,0.06687058327622296,1.0,0.9874537632718172
CPB1,Fluctuating,0.47728569749850486,0.9437317005097132,1.0,0.7328337856137261,0.0
CRHBP,"0-2 Increasing, 3-4 Decreasing",0.0,0.5208495662030241,0.699134514563051,1.0,0.8197682125121809
CGREF1,Gradually Increasing,0.0,0.3638093931278967,0.525166942338347,0.9838425345658272,1.0
CGREF1,"0-2 Increasing, 3-4 Decreasing",0.0,0.3638093931278967,0.525166942338347,0.9838425345658272,1.0
CGA,Fluctuating,0.0,0.5984298120229682,0.7806075101845398,0.4389127551532546,1.0
CHAC2,Fluctuating,0.0,0.710382187807979,1.0,0.8866724190254888,0.39445065004203617
CHEK2,"0-2 Decreasing, 3-4 Increasing",1.0,0.9985734036422564,0.8200910512424099,0.0,0.4741748834289095
CHGB,Fluctuating,0.7968049596683183,0.0,0.0060477604281906835,0.5614413073363044,1.0
CHI3L1,Gradually Increasing,0.0,0.34137976728614194,0.503607046061237,0.9149681739674266,1.0
CHI3L1,Fluctuating,0.0,0.34137976728614194,0.503607046061237,0.9149681739674266,1.0
CEP43,"0-2 Increasing, 3-4 Decreasing",0.0,0.791256452788792,1.0,0.9877904364123641,0.6645920270408375
CEP164,Fluctuating,0.0,0.6389789592526611,1.0,0.18636972255902068,0.7396392866730689
CEP20,"0-2 Increasing, 3-4 Decreasing",0.0,0.772664364761722,0.967578268773863,1.0,0.8150947569479775
CFC1,Gradually Increasing,0.0,0.4542629281646136,0.6899867181415795,0.8856609148061375,1.0
CFC1,Fluctuating,0.0,0.4542629281646136,0.6899867181415795,0.8856609148061375,1.0
CEP85,"0-2 Increasing, 3-4 Decreasing",0.0,0.683246185363339,0.9378042282312525,1.0,0.575427965467345
CERT,Fluctuating,0.0,0.8533037026500001,1.0,0.8119303347963158,0.9524153640770578
CES1,"0-2 Increasing, 3-4 Decreasing",0.0,0.5915559152679187,0.811892006316599,1.0,0.8519884827135757
CES2,Gradually Increasing,0.0,0.43382593751135445,0.6552195975508283,1.0,0.9993741737336005
CES2,"0-2 Increasing, 3-4 Decreasing",0.0,0.43382593751135445,0.6552195975508283,1.0,0.9993741737336005
CES3,"0-2 Increasing, 3-4 Decreasing",0.0,0.6618666999869219,0.9607720922785727,1.0,0.7977353911660735
CETN2,Fluctuating,0.0,0.7035714268257994,1.0,0.8742936679016375,0.38391723819207235
CHIT1,"0-2 Increasing, 3-4 Decreasing",0.0,0.6065294282740835,0.8549969604274252,1.0,0.8333999949456886
CLEC4G,Fluctuating,0.0,0.8152905889375827,1.0,0.6756435102375383,0.599093601878188
CLEC14A,Gradually Increasing,0.0,0.3597333779301036,0.529443099440244,0.9519461111973099,1.0
CLEC14A,Fluctuating,0.0,0.3597333779301036,0.529443099440244,0.9519461111973099,1.0
CLEC1A,Gradually Increasing,0.0,0.45435928610550974,0.532487324836265,0.7541472457487166,1.0
CLEC1A,Fluctuating,0.0,0.45435928610550974,0.532487324836265,0.7541472457487166,1.0
CLEC1B,"0-2 Increasing, 3-4 Decreasing",0.0,0.7675988029685309,0.9428199072956612,1.0,0.6778154286274036
CLEC4A,"0-2 Decreasing, 3-4 Increasing",1.0,0.5426945211150587,0.4598062577436923,0.0,0.2265248658653716
CLEC4C,Fluctuating,0.6985320823601527,1.0,0.8313865222240598,0.5570373613597144,0.0
CLEC4D,"0-2 Increasing, 3-4 Decreasing",0.0,0.5281080732310971,0.6763018128012493,1.0,0.7581376853686691
CLEC11A,Fluctuating,0.0,0.6919229955629227,1.0,0.8474740520636446,0.8727771975516155
CLEC5A,Gradually Increasing,0.0,0.1389683425319909,0.4206951621509522,0.7306757958691164,1.0
CLEC5A,Fluctuating,0.0,0.1389683425319909,0.4206951621509522,0.7306757958691164,1.0
CLEC6A,Gradually Increasing,0.0,0.5180839453995368,0.7224187532909815,0.9553909514210787,1.0
CLEC6A,Fluctuating,0.0,0.5180839453995368,0.7224187532909815,0.9553909514210787,1.0
CLEC7A,Gradually Increasing,0.0,0.5537987240049678,0.83016794975597,0.9501057028621545,1.0
CLEC7A,Fluctuating,0.0,0.5537987240049678,0.83016794975597,0.9501057028621545,1.0
CLIP2,Fluctuating,0.0,0.7661452788002071,1.0,0.8940208841762992,0.5979641664332452
CHL1,"0-2 Decreasing, 3-4 Increasing",1.0,0.45851581741227027,0.1620646102147305,0.0,0.544665540876794
CHMP1A,Fluctuating,0.0,0.9212559853041175,1.0,0.356856677785037,0.1876456943140603
CHRDL1,Gradually Increasing,0.0,0.6199666322468121,0.7800716614759143,0.861495525513069,1.0
CHRDL1,Fluctuating,0.0,0.6199666322468121,0.7800716614759143,0.861495525513069,1.0
CHRDL2,Fluctuating,0.0580524584006536,0.0,0.6953128415183245,0.39801169547085546,1.0
CIAPIN1,Fluctuating,0.0,0.6843980578154549,1.0,0.9666661259185636,0.6318923926044532
CLEC10A,Gradually Increasing,0.0,0.4247987911586783,0.7584370714135413,0.8933541086387735,1.0
CLEC10A,Fluctuating,0.0,0.4247987911586783,0.7584370714135413,0.8933541086387735,1.0
CKAP4,Gradually Increasing,0.0,0.4108159537645356,0.5760841286261189,0.8600458325838719,1.0
CKAP4,Fluctuating,0.0,0.4108159537645356,0.5760841286261189,0.8600458325838719,1.0
CKMT1A_CKMT1B,Gradually Increasing,0.0,0.032891359511756556,0.26935748430118917,0.8956286881889,1.0
CKMT1A_CKMT1B,Fluctuating,0.0,0.032891359511756556,0.26935748430118917,0.8956286881889,1.0
CLC,"0-2 Increasing, 3-4 Decreasing",0.0,0.5375787181220227,0.7728984212955432,1.0,0.9538985208047013
CLMP,Fluctuating,0.0,0.9583176836740658,1.0,0.8608117383702484,0.9176355961533383
CRHR1,"0-2 Decreasing, 3-4 Increasing",1.0,0.6391240700468322,0.3813356566049287,0.0,0.4122753670359827
DCXR,"0-2 Increasing, 3-4 Decreasing",0.0,0.6647459512763331,0.8585763625840704,1.0,0.7538920469570427
DDAH1,"0-2 Increasing, 3-4 Decreasing",0.0,0.5187894592249042,0.777723552390271,1.0,0.8318393591301779
DDC,Fluctuating,1.0,0.00020101655415317939,0.0,0.9438502764706476,0.39624602244794876
DDR1,Gradually Increasing,0.0,0.1449918359994515,0.293344512388176,0.7860590847906828,1.0
DDR1,Fluctuating,0.0,0.1449918359994515,0.293344512388176,0.7860590847906828,1.0
DCTPP1,Fluctuating,0.0,0.786364474914946,1.0,0.6871976266116832,0.5669380897548288
DDX58,Fluctuating,0.0,0.580415369015014,1.0,0.898869644591033,0.5334609831387069
DECR1,Gradually Increasing,0.0,0.612390308243133,0.8127019788990969,0.8867071685128511,1.0
DECR1,Fluctuating,0.0,0.612390308243133,0.8127019788990969,0.8867071685128511,1.0
DEFA1_DEFA1B,"0-2 Increasing, 3-4 Decreasing",0.0,0.7755213177147022,0.8864815937184317,1.0,0.870896509095339
DAB2,Fluctuating,0.0,0.8314053443784132,1.0,0.6863896109475036,0.5391757150190192
DBNL,Fluctuating,0.0,0.7918428679673581,1.0,0.7227713373107504,0.25125558645657897
DAG1,"0-2 Increasing, 3-4 Decreasing",0.0,0.44421869854676577,0.6176363308978863,1.0,0.8900249069705708
DAPP1,Fluctuating,0.0,1.0,0.867504896280101,0.0379273356167717,0.17534365742154742
DARS1,Fluctuating,0.3862281214292058,0.8894840071790506,1.0,0.46355889814815915,0.0
DBI,"0-2 Increasing, 3-4 Decreasing",0.0,0.7478832915889704,1.0,0.9875805066705298,0.8231286795332873
DCTN6,Fluctuating,0.0,0.7973847340263278,1.0,0.7307150138451249,0.08912494133888584
DCBLD2,Gradually Increasing,0.0,0.14170852884715873,0.1688502091846331,0.9696174768113384,1.0
DCBLD2,Fluctuating,0.0,0.14170852884715873,0.1688502091846331,0.9696174768113384,1.0
DCN,Gradually Increasing,0.0,0.2724340357923985,0.4060614024836456,0.8447455037394506,1.0
DCN,Fluctuating,0.0,0.2724340357923985,0.4060614024836456,0.8447455037394506,1.0
DCTN1,Fluctuating,0.0,0.5323088673598577,1.0,0.9692931647353671,0.5227588045870184
DCTN2,"0-2 Increasing, 3-4 Decreasing",0.7325411135035801,0.725692893756374,0.7544155665662888,1.0,0.0
DLK1,Fluctuating,0.0,0.7413198863152278,1.0,0.8383057010635486,0.8314977157074922
DLL1,Gradually Increasing,0.0,0.3704345802181189,0.46348667764516305,0.8715907063476471,1.0
DLL1,Fluctuating,0.0,0.3704345802181189,0.46348667764516305,0.8715907063476471,1.0
DNAJA2,Fluctuating,0.0,0.7093774095842216,1.0,0.8813019249170457,0.731419428076861
DKKL1,Fluctuating,0.8181042107899548,0.8398146242646712,1.0,0.8729650336963669,0.0
DNAJB1,Fluctuating,0.0,0.6060886407910194,1.0,0.9456101274368378,0.9727998523489794
DNAJB8,Fluctuating,0.7923236600400325,1.0,0.4433207342397279,0.16392971862657685,0.0
DGKZ,Fluctuating,0.0,0.7768163448685785,1.0,0.27562896591164826,0.5294469701343988
DEFB4A_DEFB4B,Gradually Increasing,0.0,0.5348911684998855,0.7268309386626464,0.8826888709123786,1.0
DEFB4A_DEFB4B,Fluctuating,0.0,0.5348911684998855,0.7268309386626464,0.8826888709123786,1.0
DFFA,Fluctuating,0.0,0.6632413104917464,1.0,0.8866096697122184,0.5151476714949936
DKK4,Gradually Increasing,0.0,0.2466460563193476,0.3836383176500296,0.8673538097601589,1.0
DKK4,Fluctuating,0.0,0.2466460563193476,0.3836383176500296,0.8673538097601589,1.0
DIABLO,Fluctuating,0.1013189951637319,0.8347201857703029,1.0,0.34045396931539745,0.0
DKK1,"0-2 Increasing, 3-4 Decreasing",0.0,0.7522602777773384,1.0,0.9829006809650426,0.9112508670813794
DKK3,Fluctuating,0.3840644230237469,0.0,0.2606570712621367,0.6685719864346324,1.0
DNER,Fluctuating,1.0,0.10337894983389355,0.1287673642236895,0.0,0.5125628401144908
CSF3,Fluctuating,0.0,0.7648735419176128,1.0,0.6429169196439446,0.8178120007396287
CST3,Gradually Increasing,0.0,0.6343728310950301,0.8381822689421156,0.9481654908818907,1.0
CST3,Fluctuating,0.0,0.6343728310950301,0.8381822689421156,0.9481654908818907,1.0
CST5,Gradually Increasing,0.0,0.0009278764101506579,0.20946520736046165,0.506990950989513,1.0
CST5,Fluctuating,0.0,0.0009278764101506579,0.20946520736046165,0.506990950989513,1.0
CST7,Gradually Increasing,0.0,0.40395821179050106,0.6588453207059057,0.9384915911152183,1.0
CST7,Fluctuating,0.0,0.40395821179050106,0.6588453207059057,0.9384915911152183,1.0
CSTB,Gradually Increasing,0.0,0.6673728872031988,0.9468197263662409,0.9387790155624114,1.0
CSTB,Fluctuating,0.0,0.6673728872031988,0.9468197263662409,0.9387790155624114,1.0
CTF1,Fluctuating,0.0,0.8780424396627269,1.0,0.48205974791991696,0.3741012663748291
CSF2RA,"0-2 Increasing, 3-4 Decreasing",0.0,0.5214156700189007,0.6177283299834485,1.0,0.9893121398658222
CRIM1,Gradually Increasing,0.0,0.4342018601871174,0.5451168560082723,0.8219023456943099,1.0
CRIM1,Fluctuating,0.0,0.4342018601871174,0.5451168560082723,0.8219023456943099,1.0
CRIP2,Gradually Increasing,0.0,0.5176019680264652,0.7508614808963683,0.8644241197564712,1.0
CRIP2,Fluctuating,0.0,0.5176019680264652,0.7508614808963683,0.8644241197564712,1.0
CRISP2,Fluctuating,1.0,0.1913341714205726,0.0,0.2759559245834806,0.5914228559710918
CRKL,Fluctuating,0.0,0.7816919932024641,1.0,0.6979948538437646,0.1643347419295084
CRLF1,Fluctuating,0.0,0.8471874790207125,1.0,0.8199231476570553,0.8709395040273639
CRNN,Fluctuating,0.921116249196236,1.0,0.8604744390380251,0.04088558992115821,0.0
CRTAC1,Fluctuating,0.06245331241493163,0.840873023820084,1.0,0.0,0.36451625335903715
CRTAM,Fluctuating,0.0,0.6867856402253162,0.6238638644136265,0.6652952482803864,1.0
CRX,Fluctuating,0.8762465862744604,0.5269572499998563,0.0,0.23186286590901078,1.0
CSF1,"0-2 Increasing, 3-4 Decreasing",0.0,0.6239380298472212,0.838591579719359,1.0,0.947199170780937
CXCL5,Fluctuating,0.0,0.5350119451607648,0.8178174764952206,0.5700451237235796,1.0
CXCL10,Fluctuating,0.0,0.7732834348649507,1.0,0.8510547208039567,0.9217375149691979
CXCL11,Gradually Increasing,0.0,0.6857982011551955,0.8441904115625315,0.8461454723202717,1.0
CXCL11,Fluctuating,0.0,0.6857982011551955,0.8441904115625315,0.8461454723202717,1.0
CXCL12,Gradually Decreasing,1.0,0.48094411945051757,0.30107303017732473,0.017490131995180326,0.0
CXCL13,Fluctuating,0.0,0.5517456612868937,0.8849614737048495,0.8664117060656255,1.0
CXCL14,"0-2 Increasing, 3-4 Decreasing",0.0,0.5417270582320873,0.6666566107210442,1.0,0.5715910860818612
CXCL16,Gradually Increasing,0.0,0.41666461998546644,0.6981180361609396,0.7427403372000196,1.0
CXCL16,Fluctuating,0.0,0.41666461998546644,0.6981180361609396,0.7427403372000196,1.0
CXCL17,Fluctuating,0.0,0.49155123561864084,0.8900188503333332,0.8702619467774569,1.0
CXCL3,Fluctuating,0.1620944679206447,0.9446236858534977,1.0,0.036773135804832685,0.0
CXADR,"0-2 Increasing, 3-4 Decreasing",0.0,0.63563387419725,0.8519422764659317,1.0,0.9343598474063891
CXCL6,"0-2 Increasing, 3-4 Decreasing",0.0,0.6367753175834362,0.7776330846634967,1.0,0.9721660361769751
